,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
1400,244640437,2,Митино,58.0,16,подземная,50000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
1401,274470109,2,Митино,56.0,17,unknown,50000.0,Евроремонт,17.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
1402,223281319,2,Волоколамская,60.0,16,наземная,50000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
1403,274764300,2,Митино,60.0,5,unknown,50000.0,Евроремонт,16.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1404,274621490,2,Пятницкое шоссе,52.0,16,наземная,52000.0,Дизайнерский,11.333333333333334,Балкон (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
1405,269053084,2,Волоколамская,50.2,2,unknown,52000.0,Евроремонт,15.5,unknown,Во двор,Раздельный (1),unknown,2.64,Москва
1407,274204057,2,Пятницкое шоссе,58.0,4,unknown,55000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,2.6,Москва
1408,273816350,2,Митино,64.0,8,наземная,55000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
1409,274639738,3,Пятницкое шоссе,65.0,12,unknown,55000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
1410,270217964,3,Пенягино,75.0,10,unknown,55000.0,Косметический,15.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
1411,265605188,2,Митино,72.0,9,наземная,55000.0,Евроремонт,21.5,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1412,267912413,3,Митино,75.0,7,наземная,55000.0,Косметический,17.0,Балкон (1),На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
1413,274297207,3,Волоколамская,80.0,5,наземная,55000.0,Косметический,15.0,Лоджия (1),Во двор,Раздельный (1),unknown,2.64,Москва
1414,274377173,3,Митино,74.0,8,unknown,55000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
1415,267327943,3,Пятницкое шоссе,75.0,17,unknown,57000.0,Евроремонт,15.333333333333334,"Балкон (1), Лоджия (1)",Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Москва
1416,275001366,2,Митино,55.0,2,наземная,58000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
1417,274055925,3,Митино,79.0,16,unknown,58500.0,Косметический,17.666666666666668,Балкон (2),На улицу и двор,Раздельный (1),Можно с детьми,2.6,Москва
1418,274990242,3,Митино,75.1,1,unknown,60000.0,Евроремонт,10.8,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1419,274706448,1,Митино,42.0,19,подземная,60000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
1420,274455999,2,Митино,55.0,15,unknown,60000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.6,Москва
1421,274878156,2,Пятницкое шоссе,57.0,8,unknown,60000.0,Дизайнерский,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
1422,274734278,4,Пятницкое шоссе,88.0,2,unknown,60000.0,Косметический,14.5,Балкон (1),Во двор,Совмещенный (2),"Можно с детьми, Можно с животными",3.0,Москва
1423,273787045,2,Митино,65.0,20,наземная,60000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1424,274832174,2,Митино,66.0,6,наземная,60000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1425,274925457,3,Митино,83.0,4,unknown,65000.0,Евроремонт,18.333333333333332,Балкон (2),На улицу и двор,Раздельный (1),unknown,3.0,Москва
1426,274894934,2,Митино,52.0,14,unknown,65000.0,Косметический,17.666666666666668,unknown,Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1427,220878150,2,Пятницкое шоссе,58.0,2,наземная,65000.0,Евроремонт,15.0,Балкон (1),Во двор,Раздельный (2),Можно с детьми,2.84,Москва
1428,274838613,2,Митино,57.4,17,подземная,65000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1430,152621878,4,Пятницкое шоссе,100.0,14,unknown,65000.0,Евроремонт,20.5,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.7,Москва
1431,274930849,3,Пятницкое шоссе,74.0,1,наземная,67000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.6,Москва
1432,264844606,3,Пятницкое шоссе,74.0,4,unknown,68000.0,Косметический,15.0,"Балкон (1), Лоджия (2)",На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
1433,274517166,3,Митино,87.0,7,наземная,70000.0,Косметический,17.666666666666668,unknown,Во двор,"Совмещенный (1), Раздельный (1)","Можно с детьми, Можно с животными",3.0,Москва
1434,274105092,3,Митино,70.0,2,подземная,70000.0,Евроремонт,50.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
1435,274835978,3,Митино,110.0,2,наземная,110000.0,Косметический,18.0,"Балкон (2), Лоджия (1)",На улицу и двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,2.8,Москва
1452,229694541,2,Митино,52.0,13,наземная,35000.0,Косметический,15.5,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,2.64,Москва
1457,273992125,2,Митино,56.0,13,unknown,36000.0,Косметический,16.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.64,Москва
1458,274473130,1,Митино,43.0,18,многоуровневая,38000.0,Евроремонт,20.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
1465,272694549,2,Волоколамская,58.0,17,unknown,40000.0,Косметический,16.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
1467,274292195,1,Волоколамская,45.0,16,unknown,40000.0,Косметический,22.0,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Москва
1469,274856245,1,Волоколамская,50.0,8,unknown,40000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),unknown,3.0,Москва
1471,262455754,2,Волоколамская,58.0,10,наземная,40000.0,Косметический,17.0,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
1472,274976410,2,Волоколамская,54.0,10,наземная,41000.0,Косметический,16.0,Балкон (1),На улицу,Раздельный (1),Можно с детьми,2.64,Москва
1473,258460008,2,Волоколамская,54.0,15,unknown,42000.0,Косметический,16.0,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,2.64,Москва
