,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
2022,269097753,3,Лихоборы,60.0,3,unknown,50000.0,Косметический,14.333333333333334,Лоджия (1),Во двор,unknown,"Можно с детьми, Можно с животными",2.7,Москва
2023,273484371,1,Коптево,42.0,4,наземная,50000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.65,Москва
2024,274882404,3,Окружная,64.0,5,unknown,50000.0,Косметический,14.0,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
2025,264461767,3,Коптево,53.0,4,unknown,55000.0,Евроремонт,13.666666666666666,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
2026,273975075,2,Коптево,44.0,2,unknown,55000.0,Косметический,15.0,Балкон (1),На улицу и двор,Раздельный (1),unknown,3.0,Москва
2027,273593677,2,Красный Балтиец,53.0,3,открытая,56500.0,Евроремонт,17.666666666666668,Балкон (1),На улицу,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
2028,266568816,2,Войковская,74.0,7,unknown,60000.0,Евроремонт,19.0,Балкон (2),Во двор,unknown,Можно с детьми,3.0,Москва
2029,271206188,1,Красный Балтиец,34.0,3,unknown,60000.0,Евроремонт,20.0,unknown,Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
2030,274126486,3,Коптево,80.0,4,наземная,60000.0,Евроремонт,16.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.48,Москва
2031,231413515,2,Войковская,75.0,4,unknown,60000.0,Евроремонт,19.5,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
2032,274884012,2,Красный Балтиец,70.0,6,unknown,65000.0,Дизайнерский,22.0,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Москва
2033,274246479,2,Войковская,50.0,4,unknown,65000.0,Дизайнерский,17.0,Лоджия (2),Во двор,Совмещенный (1),Можно с детьми,2.6,Москва
2034,274813998,2,Лихоборы,56.0,2,наземная,65000.0,Косметический,16.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
2035,271203793,3,Красный Балтиец,58.0,4,unknown,68000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,unknown,unknown,3.0,Москва
2036,274758188,3,Войковская,96.0,12,unknown,70000.0,Евроремонт,20.666666666666668,Балкон (1),Во двор,unknown,Можно с детьми,3.0,Москва
2037,274360633,3,Петровско-Разумовская,75.0,11,наземная,70000.0,Евроремонт,15.333333333333334,Лоджия (1),На улицу,Совмещенный (1),Можно с детьми,2.64,Москва
2038,274665439,2,Красный Балтиец,65.0,6,unknown,70000.0,Косметический,17.0,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
2039,258097395,3,Войковская,75.0,6,наземная,70000.0,Евроремонт,16.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.2,Москва
2040,274314769,1,Коптево,55.0,4,открытая,71000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
2041,191538819,3,Войковская,87.0,15,unknown,75000.0,Евроремонт,17.333333333333332,Лоджия (1),Во двор,"Совмещенный (1), Раздельный (1)","Можно с детьми, Можно с животными",3.0,Москва
2042,273195999,2,Войковская,90.0,5,наземная,80000.0,Евроремонт,22.5,Лоджия (1),Во двор,Совмещенный (2),Можно с детьми,2.7,Москва
2043,190440409,2,Войковская,74.0,3,наземная,81000.0,Дизайнерский,20.5,Лоджия (2),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
2044,272663935,4,Красный Балтиец,98.0,2,unknown,95000.0,Евроремонт,17.666666666666668,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
2045,271929224,4,Красный Балтиец,130.0,6,unknown,100000.0,Евроремонт,20.75,Лоджия (1),Во двор,Совмещенный (2),Можно с детьми,3.0,Москва
2046,274700469,3,Красный Балтиец,100.0,18,unknown,110000.0,Евроремонт,19.333333333333332,Лоджия (1),На улицу и двор,"Совмещенный (1), Раздельный (1)","Можно с детьми, Можно с животными",3.0,Москва
2047,270067857,4,Войковская,125.0,13,unknown,130000.0,Евроремонт,19.75,Лоджия (3),Во двор,unknown,Можно с детьми,3.0,Москва
2048,274796887,3,Красный Балтиец,120.0,6,unknown,150000.0,Дизайнерский,24.666666666666668,Лоджия (2),Во двор,Совмещенный (2),unknown,3.0,Москва
2049,274837739,2,Лихоборы,45.0,13,наземная,37000.0,Косметический,15.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.64,Москва
2050,274704338,2,Коптево,45.0,4,unknown,38000.0,Косметический,13.5,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.48,Москва
2051,204605449,1,Коптево,32.0,1,unknown,30000.0,Косметический,18.0,unknown,Во двор,Совмещенный (1),Можно с детьми,2.48,Москва
2052,274776354,1,Коптево,33.2,1,unknown,35000.0,Косметический,11.0,Лоджия (1),Во двор,Совмещенный (1),unknown,2.64,Москва
2053,274946593,1,Коптево,36.4,8,unknown,37000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,2.64,Москва
2054,273999131,2,Лихоборы,38.0,1,наземная,39000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
2055,253699842,1,Коптево,32.6,3,unknown,40000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,2.48,Москва
2056,267484348,2,Лихоборы,36.0,2,unknown,40000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),unknown,2.64,Москва
2057,273649749,3,Коптево,54.4,4,unknown,42000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.5,Москва
2058,274898156,1,Верхние Лихоборы,37.0,5,unknown,42000.0,Косметический,19.0,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,3.0,Москва
2059,272224448,2,Красный Балтиец,47.0,8,unknown,45000.0,Косметический,13.5,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
2060,241942544,1,Лихоборы,39.0,10,unknown,45000.0,Косметический,17.666666666666668,Балкон (1),Во двор,unknown,unknown,2.64,Москва
2061,256925031,2,Коптево,42.0,1,наземная,45000.0,Евроремонт,13.0,unknown,На улицу,Раздельный (1),Можно с детьми,2.64,Москва
2062,274059272,2,Коптево,42.0,5,наземная,45000.0,Косметический,17.666666666666668,unknown,Во двор,unknown,Можно с детьми,2.48,Москва
2063,269479458,2,Верхние Лихоборы,48.0,1,unknown,50000.0,Без ремонта,17.666666666666668,Балкон (1),Во двор,unknown,unknown,3.0,Москва
2064,270569383,2,Коптево,55.0,3,наземная,55000.0,Косметический,13.5,Лоджия (1),На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
2065,273294971,2,Лихоборы,44.0,7,наземная,55000.0,Евроремонт,17.666666666666668,unknown,На улицу,Совмещенный (1),unknown,2.55,Москва
2066,273344240,3,Верхние Лихоборы,77.7,3,unknown,55000.0,Косметический,9.166666666666666,Балкон (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.95,Москва
